COUNTRY_ID,State,YEAR,MONTH,ENERGY_ID,ENERGY_NAME,CONSUMPTION,UNIT_PRICE,YEAR_TO_DATE,PREVIOUS_YEAR_TO_DATE,SHARE,PEAK_TIME
45,Manipur,2018,11,4,Oil,29.250293,9,245.809022,217.542,0.011325893,7
45,Manipur,2018,11,3,Natural gas,225.835491,10,1931.00992,1681.069,0.087444887,7
372,Mizoram,2018,11,2,Hydro,0.741758,1,15,22.91,0.000764567,1
372,Mizoram,2018,11,1,Coal,790.085442,8,8895.440645,6016.490473,0.292036414,1
372,Mizoram,2018,11,4,Oil,6.468745,9,72.830521,93.871,0.006667661,1
372,Mizoram,2018,11,3,Natural gas,4.520328,10,50.893616,49.281,0.004659329,1
358,Maharashtra,2018,11,2,Hydro,944.2725825,1,12267.4927,6016.490473,0.155861321,12
358,Maharashtra,2018,11,1,Coal,944.2725825,8,9488.103079,6016.490473,0.153473035,12
358,Maharashtra,2018,11,4,Oil,24.971172,9,249.71172,157.984,0.004002527,12
358,Maharashtra,2018,11,3,Natural gas,358.464052,10,3952.041348,2684.158,0.057456733,12
33,Haryana,2018,11,1,Coal,859.274214,8,9945.761303,6016.490473,0.01843439,12
33,Haryana,2018,11,4,Oil,455.885292,9,5394.250933,6016.490473,0.009780309,12
49,Sikkim,2018,11,4,Oil,390.909867,9,4816.074875,4695.004,0.007464289,11
30,Gujarat,2018,11,2,Hydro,257.871695,1,5051.447,3660.545,0.063060707,9
30,Gujarat,2018,11,4,Oil,309.190896,9,5180.216182,4545.408,0.075610457,9
36,Tamil Nadu,2018,11,2,Hydro,15.631987,1,216,203.127,0.006048532,10
36,Tamil Nadu,2018,11,1,Coal,392.095756,8,4423.519487,4344.624,0.151714789,10
36,Tamil Nadu,2018,11,4,Oil,5.546704,9,82.357623,75.114,0.002146203,10
36,Tamil Nadu,2018,11,3,Natural gas,756.325024,10,6638.939578,6016.490473,0.292036414,10
353,Arunachal Pradesh,2018,11,2,Hydro,76.408045,1,921.978,754.91,0.030938683,12
353,Arunachal Pradesh,2018,11,4,Oil,24.88325,9,134.427601,130.807,0.010075575,12
82,Karnataka,2018,11,2,Hydro,550.431449,1,7217.388001,6016.490473,0.012233437,8
82,Karnataka,2018,11,4,Oil,472.934588,9,12267.4927,6016.490473,0.010511055,8
371,Jharkhand,2018,11,2,Hydro,79.969032,1,2417.064,3872.234,0.172173353,12
371,Jharkhand,2018,11,1,Coal,4.256868,8,6.385302,0,0.009165038,12
371,Jharkhand,2018,11,3,Natural gas,294.880906,10,2828.17596,1605.455,0.292036414,12
370,Dadra and Nagar Haveli and Daman and Diu,2018,11,2,Hydro,59.3752,1,940.7,1058.84,0.27097191,10
370,Dadra and Nagar Haveli and Daman and Diu,2018,11,4,Oil,8.066159,9,112.097758,110.748,0.036811708,10
370,Dadra and Nagar Haveli and Daman and Diu,2018,11,3,Natural gas,2.308181,10,281.779985,482.598,0.010533897,10
352,Ladakh,2018,11,2,Hydro,105.257666,1,1326.584998,1267.75,0.292036414,3
352,Ladakh,2018,11,3,Natural gas,21.978592,10,187.56229,190.346,0.120637863,3
31,Lakshadweep,2018,11,2,Hydro,6.730047,1,72.348001,55.429,0.000677428,12
31,Lakshadweep,2018,11,4,Oil,249.840214,9,1246.798759,997.833,0.025148241,12
64,Assam,2018,11,1,Coal,225.520704,8,1479.424052,943.904,0.065004256,8
64,Assam,2018,11,4,Oil,2.505348,9,10.902801,5.128,0.000722143,8
64,Assam,2018,11,3,Natural gas,191.233271,10,5358.276671,5899.566,0.055121221,8
389,Chandigarh,2018,11,2,Hydro,114.371064,1,1774.496998,930.568,0.24260096,9
389,Chandigarh,2018,11,1,Coal,262.043921,8,2611.24453,2844.745,0.292036414,9
389,Chandigarh,2018,11,4,Oil,3.896592,9,43.526961,72.568,0.008265351,9
389,Chandigarh,2018,11,3,Natural gas,79.11172,10,683.80546,659.343,0.167809746,9
47,Delhi,2018,11,1,Coal,14.504242,8,223.674967,170.83,0.001065772,12
47,Delhi,2018,11,4,Oil,35.490677,9,427.651044,25.716,0.002607855,12
47,Delhi,2018,11,3,Natural gas,174.401,10,2139.010722,2297.883,0.012814985,12
48,Goa,2018,11,2,Hydro,130.769302,1,2359.133,2628.278,0.009814042,1
48,Goa,2018,11,3,Natural gas,944.2725825,10,11454.4549,6016.490473,0.071269738,1
351,Andhra pradesh,2018,11,2,Hydro,862.394498,1,12267.4927,6016.490473,0.175714,1
351,Andhra pradesh,2018,11,4,Oil,84.979882,9,1079.524649,1127.611,0.017314761,1
40,Kerala,2018,11,4,Oil,46.337662,9,521.298691,470.833,0.00910965,12
381,West Bengal,2018,11,2,Hydro,584.820801,1,11307.245,6016.490473,0.203781902,12
381,West Bengal,2018,11,4,Oil,4.532378,9,47.033418,39.549,0.001579316,12
381,West Bengal,2018,11,3,Natural gas,51.78408,10,537.326009,451.487,0.01804426,12
421,Madhya Pradesh,2018,11,2,Hydro,252.991197,1,3795,4223.424,0.121720205,6
421,Madhya Pradesh,2018,11,1,Coal,254.750414,8,3133.029964,2783.605,0.122566607,6
421,Madhya Pradesh,2018,11,4,Oil,26.411039,9,401.24463,348.866,0.012706992,6
421,Madhya Pradesh,2018,11,3,Natural gas,137.059362,10,1623.336116,1297.05,0.065942585,6
386,Rajasthan,2018,11,2,Hydro,481.040457,1,4830.775001,3610.46,0.292036414,3
386,Rajasthan,2018,11,1,Coal,437.467985,8,4163.464916,4024.596,0.292036414,3
386,Rajasthan,2018,11,4,Oil,1.676935,9,16.639377,12.445,0.001120369,3
386,Rajasthan,2018,11,3,Natural gas,43.959293,10,430.566478,381.708,0.029369435,3
46,Jammu and Kashmir,2018,11,1,Coal,66.805147,8,1355.885684,984.669,0.004707821,12
46,Jammu and Kashmir,2018,11,4,Oil,16.392793,9,296.057543,239.217,0.001155215,12
46,Jammu and Kashmir,2018,11,3,Natural gas,30.697995,10,362.598164,208.464,0.002163316,12
44,Punjab,2018,11,2,Hydro,775.422217,1,7869.723922,6016.490473,0.02725893,12
44,Punjab,2018,11,4,Oil,152.701665,9,1498.442155,1405.699,0.005368023,12
54,Andaman and Nicobar Islands,2018,12,4,Oil,85.145753,9,6391.667159,6016.490473,0.007704606,2
61,Bihar,2018,12,4,Oil,329.274783,9,4189.343019,5430.265535,0.015593965,6
43,Uttar Pradesh,2018,12,1,Coal,409.323014,8,3449.138052,3736.746,0.066014716,1
43,Uttar Pradesh,2018,12,4,Oil,69.955928,9,682.320352,813.918,0.011282338,1
32,Telangana,2018,12,2,Hydro,122.535984,1,1293.500001,1360.899,0.02076439,2
32,Telangana,2018,12,1,Coal,184.221663,8,2246.476584,2325.831,0.031217365,2
32,Telangana,2018,12,4,Oil,42.573963,9,154.057247,168.802,0.00721439,2
359,Uttarakhand,2018,12,2,Hydro,453.36416,1,5365.386268,3453.856,0.104245126,7
359,Uttarakhand,2018,12,4,Oil,23.718644,9,289.591384,343.116,0.00545379,7
359,Uttarakhand,2018,12,3,Natural gas,226.430374,10,1728.308271,1645.977,0.052064686,7
1,Himachal pradesh,2018,12,4,Oil,531.600173,9,5710.346759,5463.966,0.008788158,6
56,Nagaland,2018,12,4,Oil,91.724142,9,1238.763707,1842.94,0.014335336,7
56,Nagaland,2018,12,3,Natural gas,621.49719,10,12267.4927,6016.490473,0.097132236,7
57,Meghalaya,2018,12,1,Coal,673.86753,8,4425.029411,2986.283,0.103020646,10
57,Meghalaya,2018,12,4,Oil,184.887137,9,2278.986444,2077.583,0.028265485,10
57,Meghalaya,2018,12,3,Natural gas,931.119142,10,11314.01176,6016.490473,0.142349188,10
385,Chhattisgarh,2018,12,2,Hydro,610.906083,1,7697.1,5437.8,0.292036414,3
385,Chhattisgarh,2018,12,1,Coal,135.262304,8,1336.018573,1265.72,0.113770528,3
385,Chhattisgarh,2018,12,4,Oil,4.462794,9,63.002389,194.705,0.003753702,3
385,Chhattisgarh,2018,12,3,Natural gas,258.696286,10,2065.098788,2860.952,0.217592131,3
420,Odisha,2018,12,2,Hydro,230.483902,1,2651.817999,3007.404,0.03055926,11
420,Odisha,2018,12,4,Oil,9.116767,9,96.690214,106.856,0.001208768,11
420,Odisha,2018,12,3,Natural gas,424.293928,10,3362.666049,3293.495,0.056256026,11
45,Manipur,2018,12,2,Hydro,1.459421,1,14.862,17.871,0.000459958,7
45,Manipur,2018,12,1,Coal,692.073637,8,6120.709572,5650.495,0.218117414,7
45,Manipur,2018,12,4,Oil,31.745494,9,245.809022,253.824,0.01000507,7
45,Manipur,2018,12,3,Natural gas,251.121128,10,1931.00992,1836.792,0.0791446,7
372,Mizoram,2018,12,2,Hydro,2.71978,1,15,25.999,0.003430659,1
372,Mizoram,2018,12,1,Coal,630.893676,8,8895.440645,6016.490473,0.292036414,1
372,Mizoram,2018,12,4,Oil,5.165378,9,72.830521,101.493,0.006515472,1
372,Mizoram,2018,12,3,Natural gas,3.609541,10,50.893616,53.283,0.00455298,1
358,Maharashtra,2018,12,2,Hydro,944.2725825,1,12267.4927,6016.490473,0.147157035,12
358,Maharashtra,2018,12,4,Oil,24.971172,9,249.71172,174.084,0.003757114,12
358,Maharashtra,2018,12,3,Natural gas,559.045045,10,3952.041348,3122.146,0.084112836,12
33,Haryana,2018,12,1,Coal,511.529382,8,9945.761303,6016.490473,0.009450327,12
33,Haryana,2018,12,4,Oil,441.994403,9,5394.250933,6016.490473,0.008165693,12
49,Sikkim,2018,12,4,Oil,412.298538,9,4816.074875,5182.807,0.007695927,11
30,Gujarat,2018,12,2,Hydro,290.046572,1,5051.447,4039,0.06177174,9
30,Gujarat,2018,12,4,Oil,387.739593,9,5180.216182,4891.876,0.082577599,9
36,Tamil Nadu,2018,12,2,Hydro,16.959835,1,216,213.999,0.005984211,10
36,Tamil Nadu,2018,12,1,Coal,384.920575,8,4423.519487,4677.947,0.135817698,10
36,Tamil Nadu,2018,12,4,Oil,6.268431,9,82.357623,77.998,0.002211791,10
36,Tamil Nadu,2018,12,3,Natural gas,794.655216,10,6638.939578,6016.490473,0.280390941,10
353,Arunachal Pradesh,2018,12,2,Hydro,146.637747,1,921.978,885.766,0.056716828,12
353,Arunachal Pradesh,2018,12,1,Coal,0.058016,8,4090.418364,5609.512,2.24E-05,12
353,Arunachal Pradesh,2018,12,4,Oil,24.244046,9,134.427601,136.998,0.009377158,12
82,Karnataka,2018,12,2,Hydro,619.862466,1,7217.388001,6016.490473,0.012206337,8
82,Karnataka,2018,12,4,Oil,804.174993,9,12267.4927,6016.490473,0.015835821,8
371,Jharkhand,2018,12,2,Hydro,77.969806,1,2417.064,4355.513,0.15765336,12
371,Jharkhand,2018,12,1,Coal,2.128434,8,6.385302,0,0.00430365,12
371,Jharkhand,2018,12,3,Natural gas,320.794682,10,2828.17596,1737.985,0.292036414,12
370,Dadra and Nagar Haveli and Daman and Diu,2018,12,2,Hydro,60.671295,1,940.7,1164.601,0.252323578,10
370,Dadra and Nagar Haveli and Daman and Diu,2018,12,4,Oil,7.723587,9,112.097758,122.431,0.032121337,10
370,Dadra and Nagar Haveli and Daman and Diu,2018,12,3,Natural gas,3.63139,10,281.779985,526.038,0.015102452,10
352,Ladakh,2018,12,2,Hydro,116.793839,1,1326.584998,1411.286,0.292036414,3
352,Ladakh,2018,12,3,Natural gas,24.094162,10,187.56229,211.684,0.120633049,3
31,Lakshadweep,2018,12,2,Hydro,8.412558,1,72.348001,60.759,0.000831858,12
31,Lakshadweep,2018,12,4,Oil,52.850814,9,1246.798759,1136.147,0.005226039,12
64,Assam,2018,12,1,Coal,146.815818,8,1479.424052,1133.136,0.043315977,8
64,Assam,2018,12,4,Oil,0.09113,9,10.902801,5.507,2.69E-05,8
64,Assam,2018,12,3,Natural gas,334.091259,10,5358.276671,6016.490473,0.098569007,8
389,Chandigarh,2018,12,2,Hydro,116.254066,1,1774.496998,1087.025,0.197896846,9
389,Chandigarh,2018,12,1,Coal,365.607751,8,2611.24453,3114.26,0.292036414,9
389,Chandigarh,2018,12,4,Oil,6.360236,9,43.526961,81.691,0.010826896,9
389,Chandigarh,2018,12,3,Natural gas,80.836078,10,683.80546,762.248,0.137605552,9
47,Delhi,2018,12,1,Coal,16.442264,8,223.674967,186.001,0.001195417,12
47,Delhi,2018,12,4,Oil,40.232856,9,427.651044,28,0.002925086,12
47,Delhi,2018,12,3,Natural gas,183.398823,10,2139.010722,2521.001,0.013333811,12
48,Goa,2018,12,2,Hydro,189.826749,1,2359.133,2999.856,0.013453748,1
351,Andhra pradesh,2018,12,4,Oil,97.119865,9,1079.524649,1231.155,0.01995817,1
351,Andhra pradesh,2018,12,3,Natural gas,921.268744,10,12267.4927,6016.490473,0.189321084,1
40,Kerala,2018,12,2,Hydro,944.2725825,1,12267.4927,6016.490473,0.192873225,12
40,Kerala,2018,12,4,Oil,40.545454,9,521.298691,550.082,0.007824263,12
381,West Bengal,2018,12,2,Hydro,742.886294,1,11307.245,6016.490473,0.240970799,12
381,West Bengal,2018,12,4,Oil,4.623909,9,47.033418,43.452,0.001499862,12
381,West Bengal,2018,12,3,Natural gas,52.826088,10,537.326009,496.047,0.017135253,12
421,Madhya Pradesh,2018,12,2,Hydro,295.490947,1,3795,4620.001,0.126737515,6
421,Madhya Pradesh,2018,12,1,Coal,393.462682,8,3133.029964,3083.506,0.168758072,6
421,Madhya Pradesh,2018,12,4,Oil,33.521703,9,401.24463,382.391,0.014377623,6
421,Madhya Pradesh,2018,12,3,Natural gas,162.207869,10,1623.336116,1452.035,0.06957175,6
386,Rajasthan,2018,12,2,Hydro,255.762108,1,4830.775001,4085.018,0.215580438,3
386,Rajasthan,2018,12,1,Coal,330.617886,8,4163.464916,4346.215,0.278675951,3
386,Rajasthan,2018,12,4,Oil,0.426651,9,16.639377,12.971,0.000359622,3
386,Rajasthan,2018,12,3,Natural gas,48.598908,10,430.566478,426.232,0.040963745,3
46,Jammu and Kashmir,2018,12,1,Coal,300.632933,8,1355.885684,1185.996,0.018678581,12
46,Jammu and Kashmir,2018,12,4,Oil,18.288547,9,296.057543,279.852,0.001136283,12
46,Jammu and Kashmir,2018,12,3,Natural gas,70.63717,10,362.598164,261.517,0.004388748,12
44,Punjab,2018,12,2,Hydro,887.993517,1,7869.723922,6016.490473,0.031008671,12
44,Punjab,2018,12,4,Oil,137.03967,9,1498.442155,1545.389,0.004785416,12
54,Andaman and Nicobar Islands,2019,1,1,Coal,10.350476,8,1184.78164,275.322698,0.000901111,2
54,Andaman and Nicobar Islands,2019,1,4,Oil,283.886155,9,3240.016438,798.975072,0.024715084,2
61,Bihar,2019,1,4,Oil,461.496176,9,4751.701503,416.366173,0.019896931,6
43,Uttar Pradesh,2019,1,1,Coal,366.108725,8,3269.830181,402.416554,0.055557402,1
43,Uttar Pradesh,2019,1,4,Oil,65.872592,9,663.361033,67.520245,0.009996238,1
32,Telangana,2019,1,2,Hydro,137.473242,1,1150.6,166.044904,0.017994637,11
32,Telangana,2019,1,1,Coal,204.604164,8,2426.781689,152.982914,0.026781776,11
32,Telangana,2019,1,4,Oil,14.503922,9,68.396733,23.030369,0.001898499,11
359,Uttarakhand,2019,1,2,Hydro,267.735575,1,3348.842999,264.464087,0.063506327,7
359,Uttarakhand,2019,1,4,Oil,21.151164,9,312.285809,26.829803,0.005017013,7
359,Uttarakhand,2019,1,3,Natural gas,239.300579,10,1845.656703,188.9836,0.056761604,7
1,Himachal pradesh,2019,1,4,Oil,497.801036,9,5215.91197,560.269502,0.007824501,7
56,Nagaland,2019,1,4,Oil,16.017601,9,1126.70714,65.941878,0.002303392,7
57,Meghalaya,2019,1,4,Oil,221.240475,9,2648.53669,179.751007,0.034543175,10
385,Chhattisgarh,2019,1,2,Hydro,468.651166,1,5854.099999,844.810099,0.292036414,2
385,Chhattisgarh,2019,1,1,Coal,147.304354,8,1510.597677,141.841454,0.122896138,2
385,Chhattisgarh,2019,1,3,Natural gas,359.93894,10,2422.8166,261.272981,0.292036414,2
420,Odisha,2019,1,2,Hydro,331.476093,1,3143.465999,385.599419,0.041996115,2
420,Odisha,2019,1,4,Oil,7.432322,9,105.935859,6.989946,0.000941632,2
420,Odisha,2019,1,3,Natural gas,537.349002,10,5197.177349,280.287955,0.068079028,2
45,Manipur,2019,1,2,Hydro,1.524573,1,17.217001,2.270763,0.000445642,7
45,Manipur,2019,1,1,Coal,690.411585,8,3088.386036,667.878111,0.201811601,7
45,Manipur,2019,1,4,Oil,26.53963,9,225.550714,26.11573,0.007757699,7
45,Manipur,2019,1,3,Natural gas,335.131927,10,1960.90204,272.82001,0.097961147,7
372,Mizoram,2019,1,2,Hydro,0.914439,1,18.999999,2.307692,0.000876037,12
372,Mizoram,2019,1,1,Coal,767.465234,8,4549.248103,847.980292,0.292036414,12
372,Mizoram,2019,1,4,Oil,4.021957,9,23.840662,6.942753,0.003853055,12
372,Mizoram,2019,1,3,Natural gas,5.46742,10,32.408828,4.851562,0.005237815,12
358,Maharashtra,2019,1,2,Hydro,944.2725825,1,12245.4824,1480.557339,0.138798185,12
358,Maharashtra,2019,1,4,Oil,34.172913,9,289.155421,21.225496,0.004927129,12
358,Maharashtra,2019,1,3,Natural gas,711.899172,10,3639.011535,544.150417,0.102643263,12
33,Haryana,2019,1,4,Oil,483.463617,9,5579.68957,409.796841,0.008555344,1
49,Sikkim,2019,1,4,Oil,447.096976,9,4440.693687,422.924932,0.007768857,11
30,Gujarat,2019,1,2,Hydro,477.493169,1,4044.369999,261.998583,0.096122638,8
30,Gujarat,2019,1,4,Oil,419.104316,9,5056.031901,406.185096,0.084368563,8
36,Tamil Nadu,2019,1,2,Hydro,19.003762,1,213,16.708675,0.005968886,9
36,Tamil Nadu,2019,1,1,Coal,383.071069,8,3855.332685,422.561097,0.120318686,9
36,Tamil Nadu,2019,1,4,Oil,5.086403,9,65.42271,9.223608,0.001597587,9
353,Arunachal Pradesh,2019,1,2,Hydro,88.190923,1,1120.140999,166.983399,0.031079064,12
353,Arunachal Pradesh,2019,1,1,Coal,527.867826,8,2352.002924,528.343994,0.186024112,12
353,Arunachal Pradesh,2019,1,4,Oil,41.059644,9,270.690983,0.634933,0.01446969,12
82,Karnataka,2019,1,2,Hydro,558.929221,1,6215.500001,559.484799,0.010626382,8
371,Jharkhand,2019,1,2,Hydro,84.99562,1,2095.891998,530.794452,0.149727825,9
371,Jharkhand,2019,1,3,Natural gas,385.633778,10,2874.2201,243.946931,0.292036414,9
370,Dadra and Nagar Haveli and Daman and Diu,2019,1,2,Hydro,78.070407,1,926.600001,108.003799,0.245937201,11
370,Dadra and Nagar Haveli and Daman and Diu,2019,1,4,Oil,4.930906,9,58.750892,9.682886,0.015533328,11
370,Dadra and Nagar Haveli and Daman and Diu,2019,1,3,Natural gas,32.943006,10,454.56008,37.397018,0.103776975,11
352,Ladakh,2019,1,2,Hydro,105.488368,1,937.629,126.16021,0.292036414,3
352,Ladakh,2019,1,3,Natural gas,27.266979,10,184.584259,24.161691,0.143886074,3
31,Lakshadweep,2019,1,2,Hydro,10.245602,1,74.182001,4.206279,0.000878126,3
31,Lakshadweep,2019,1,4,Oil,120.526151,9,1364.319706,60.057744,0.010330007,3
64,Assam,2019,1,1,Coal,154.561376,8,2118.111304,162.383953,0.044107844,8
64,Assam,2019,1,4,Oil,0.191781,9,3.925234,0.199356,5.47E-05,8
64,Assam,2019,1,3,Natural gas,464.889191,10,5495.028683,798.495795,0.132667425,8
389,Chandigarh,2019,1,2,Hydro,134.674109,1,1155.396001,112.450063,0.209713124,10
389,Chandigarh,2019,1,1,Coal,371.482946,8,3231.459549,241.365132,0.292036414,10
389,Chandigarh,2019,1,4,Oil,6.79622,9,56.252603,1.837697,0.010583003,10
389,Chandigarh,2019,1,3,Natural gas,111.426216,10,881.910161,119.904133,0.173511746,10
47,Delhi,2019,1,1,Coal,14.88375,8,159.23066,14.858936,0.001011119,12
47,Delhi,2019,1,4,Oil,31.151541,9,333.268181,36.358583,0.002116262,12
47,Delhi,2019,1,3,Natural gas,156.745369,10,2007.398787,184.369978,0.010648408,12
48,Goa,2019,1,2,Hydro,254.516088,1,2637.286,350.147674,0.017139783,1
351,Andhra pradesh,2019,1,2,Hydro,924.394182,1,10174.779,713.663743,0.181289275,1
351,Andhra pradesh,2019,1,4,Oil,95.557925,9,1217.817486,94.31833,0.018740519,1
90,Puducherry,2019,1,4,Oil,37.519816,9,312.709681,25.102477,0.001519081,6
40,Kerala,2019,1,2,Hydro,944.2725825,1,12267.4927,1259.497425,0.191620849,12
40,Kerala,2019,1,4,Oil,136.566604,9,515.918283,52.129869,0.026321812,12
381,West Bengal,2019,1,2,Hydro,879.188942,1,10106.352,1191.786014,0.274926313,1
381,West Bengal,2019,1,4,Oil,1.878511,9,19.57079,4.941639,0.000587419,1
381,West Bengal,2019,1,3,Natural gas,56.763687,10,591.350444,56.457892,0.017750259,1
421,Madhya Pradesh,2019,1,2,Hydro,375.302222,1,4472.999999,575.696727,0.155059466,9
421,Madhya Pradesh,2019,1,1,Coal,280.366427,8,2414.87489,332.109179,0.115835894,9
421,Madhya Pradesh,2019,1,4,Oil,35.028964,9,407.984407,32.505894,0.014472529,9
421,Madhya Pradesh,2019,1,3,Natural gas,251.415472,10,2740.726769,155.920743,0.103874549,9
386,Rajasthan,2019,1,2,Hydro,197.047275,1,4622.091,403.688835,0.161430025,4
386,Rajasthan,2019,1,1,Coal,405.978019,8,4037.004461,359.241431,0.292036414,4
386,Rajasthan,2019,1,4,Oil,2.964496,9,9.463549,1.758874,0.002428649,4
386,Rajasthan,2019,1,3,Natural gas,65.080562,10,479.53779,55.544633,0.053316935,4
46,Jammu and Kashmir,2019,1,1,Coal,279.75439,8,1141.569736,274.241983,0.01700516,12
46,Jammu and Kashmir,2019,1,4,Oil,51.315894,9,209.400366,26.080145,0.00311929,12
46,Jammu and Kashmir,2019,1,3,Natural gas,94.496995,10,274.053935,64.680113,0.005744098,12
44,Punjab,2019,1,2,Hydro,732.663859,1,7533.393999,862.786998,0.02343768,12
44,Punjab,2019,1,4,Oil,194.224769,9,1423.15112,161.074866,0.006213188,12
54,Andaman and Nicobar Islands,2019,2,1,Coal,123.117674,8,1184.78164,521.477121,0.011246613,2
54,Andaman and Nicobar Islands,2019,2,4,Oil,813.900779,9,3240.016438,1859.77555,0.074348606,2
61,Bihar,2019,2,2,Hydro,782.757189,1,12267.4927,2162.378515,0.039044233,6
61,Bihar,2019,2,4,Oil,395.79677,9,4751.701503,775.533736,0.019742497,6
43,Uttar Pradesh,2019,2,1,Coal,354.47495,8,3269.830181,801.403877,0.063842063,1
43,Uttar Pradesh,2019,2,4,Oil,57.805187,9,663.361033,134.237496,0.010410898,1
32,Telangana,2019,2,2,Hydro,105.530571,1,1150.6,299.034626,0.015830106,11
32,Telangana,2019,2,1,Coal,189.948654,8,2426.781689,320.989543,0.028493235,11
32,Telangana,2019,2,4,Oil,6.992892,9,68.396733,37.434322,0.001048968,11
359,Uttarakhand,2019,2,2,Hydro,328.324756,1,3348.842999,631.908309,0.086829129,7
359,Uttarakhand,2019,2,4,Oil,17.02906,9,312.285809,41.915845,0.004503524,7
359,Uttarakhand,2019,2,3,Natural gas,227.455661,10,1845.656703,381.712563,0.060153176,7
1,Himachal pradesh,2019,2,4,Oil,492.660987,9,5215.91197,1039.070131,0.008550515,7
56,Nagaland,2019,2,4,Oil,53.508582,9,1126.70714,120.857712,0.008381108,7
57,Meghalaya,2019,2,1,Coal,877.889496,8,7934.467087,1095.765022,0.146058387,10
57,Meghalaya,2019,2,4,Oil,226.356225,9,2648.53669,381.751249,0.037659894,10
385,Chhattisgarh,2019,2,2,Hydro,547.838511,1,5854.099999,1617.261012,0.292036414,2
385,Chhattisgarh,2019,2,1,Coal,115.729305,8,1510.597677,256.547795,0.106079537,2
385,Chhattisgarh,2019,2,3,Natural gas,216.754659,10,2422.8166,532.454972,0.198681172,2
420,Odisha,2019,2,2,Hydro,293.174637,1,3143.465999,692.757111,0.041009098,2
420,Odisha,2019,2,4,Oil,7.211561,9,105.935859,13.389767,0.001008749,2
420,Odisha,2019,2,3,Natural gas,410.642881,10,5197.177349,623.387033,0.057440488,2
45,Manipur,2019,2,2,Hydro,1.711783,1,17.217001,4.183142,0.000612587,7
45,Manipur,2019,2,1,Coal,486.503647,8,3088.386036,1529.316868,0.174102476,7
45,Manipur,2019,2,4,Oil,18.068332,9,225.550714,48.615793,0.006466018,7
45,Manipur,2019,2,3,Natural gas,246.412036,10,1960.90204,580.431543,0.088182166,7
372,Mizoram,2019,2,2,Hydro,1.625668,1,18.999999,3.956044,0.002323926,12
372,Mizoram,2019,2,1,Coal,471.057554,8,4549.248103,1646.913959,0.292036414,12
372,Mizoram,2019,2,4,Oil,2.468611,9,23.840662,13.483941,0.003528931,12
372,Mizoram,2019,2,3,Natural gas,3.355812,10,32.408828,9.422513,0.004797203,12
358,Maharashtra,2019,2,2,Hydro,817.162725,1,12245.4824,2861.279389,0.133937967,12
358,Maharashtra,2019,2,1,Coal,893.811155,8,7527.490491,2120.471351,0.146501113,12
358,Maharashtra,2019,2,4,Oil,27.601199,9,289.155421,43.699551,0.004524005,12
358,Maharashtra,2019,2,3,Natural gas,563.158083,10,3639.011535,1205.471909,0.092305053,12
33,Haryana,2019,2,1,Coal,693.306913,8,5540.292403,2288.898067,0.013584416,1
33,Haryana,2019,2,4,Oil,464.523876,9,5579.68957,986.36885,0.00910172,1
49,Sikkim,2019,2,4,Oil,340.021351,9,4440.693687,827.875847,0.006666883,11
30,Gujarat,2019,2,2,Hydro,382.8203,1,4044.369999,655.592003,0.103069084,8
30,Gujarat,2019,2,1,Coal,934.684422,8,11006.47616,2981.672641,0.251650884,8
30,Gujarat,2019,2,4,Oil,354.712232,9,5056.031901,763.099352,0.095501374,8
36,Tamil Nadu,2019,2,2,Hydro,19.491345,1,213,34.236874,0.008452472,9
36,Tamil Nadu,2019,2,1,Coal,332.843433,8,3855.332685,777.358007,0.144338406,9
36,Tamil Nadu,2019,2,4,Oil,5.406206,9,65.42271,20.323983,0.002344415,9
36,Tamil Nadu,2019,2,3,Natural gas,586.980975,10,8016.58565,1396.440546,0.254545801,9
353,Arunachal Pradesh,2019,2,2,Hydro,106.419003,1,1120.140999,299.394451,0.040706301,12
353,Arunachal Pradesh,2019,2,1,Coal,359.522643,8,2352.002924,1253.665318,0.1375209,12
353,Arunachal Pradesh,2019,2,4,Oil,9.427643,9,270.690983,5.139012,0.003606165,12
353,Arunachal Pradesh,2019,2,3,Natural gas,883.688917,10,12267.4927,1902.580761,0.292036414,12
82,Karnataka,2019,2,2,Hydro,467.050397,1,6215.500001,1056.619915,0.010476725,8
82,Karnataka,2019,2,4,Oil,575.919815,9,8959.380708,4410.536639,0.012918849,8
371,Jharkhand,2019,2,2,Hydro,150.992219,1,2095.891998,779.698065,0.292036414,9
371,Jharkhand,2019,2,3,Natural gas,214.549248,10,2874.2201,603.165489,0.292036414,9
370,Dadra and Nagar Haveli and Daman and Diu,2019,2,2,Hydro,70.420259,1,926.600001,202.569334,0.203894901,11
370,Dadra and Nagar Haveli and Daman and Diu,2019,2,4,Oil,2.989195,9,58.750892,17.147797,0.008654919,11
370,Dadra and Nagar Haveli and Daman and Diu,2019,2,3,Natural gas,52.042712,10,454.56008,70.305596,0.150684529,11
352,Ladakh,2019,2,2,Hydro,87.504553,1,937.629,236.01665,0.292036414,3
352,Ladakh,2019,2,3,Natural gas,22.507883,10,184.584259,47.432971,0.137759257,3
31,Lakshadweep,2019,2,2,Hydro,7.60784,1,74.182001,8.412558,0.000745698,3
31,Lakshadweep,2019,2,4,Oil,105.642749,9,1364.319706,129.724727,0.010354789,3
64,Assam,2019,2,1,Coal,202.443372,8,2118.111304,226.466227,0.061878757,8
